"five_minute_interval","ts","temp","humi"
2025-07-14 05:05:00.000 +0900,2025-07-14 05:05:07.823 +0900,21.8,91.0
2025-07-14 05:10:00.000 +0900,2025-07-14 05:10:05.940 +0900,21.9,91.0
2025-07-14 05:15:00.000 +0900,2025-07-14 05:15:04.238 +0900,22.0,91.0
2025-07-14 05:20:00.000 +0900,2025-07-14 05:20:02.654 +0900,22.0,90.6
2025-07-14 05:25:00.000 +0900,2025-07-14 05:25:00.802 +0900,21.9,90.7
2025-07-14 05:30:00.000 +0900,2025-07-14 05:30:09.776 +0900,21.8,90.4
2025-07-14 05:35:00.000 +0900,2025-07-14 05:35:08.181 +0900,21.8,90.7
2025-07-14 05:40:00.000 +0900,2025-07-14 05:40:06.494 +0900,22.0,90.7
2025-07-14 05:45:00.000 +0900,2025-07-14 05:45:04.630 +0900,22.1,90.8
2025-07-14 05:50:00.000 +0900,2025-07-14 05:50:03.081 +0900,22.3,90.9
2025-07-14 05:55:00.000 +0900,2025-07-14 05:55:01.499 +0900,22.4,90.8
2025-07-14 06:00:00.000 +0900,2025-07-14 06:00:10.472 +0900,22.7,90.4
2025-07-14 06:05:00.000 +0900,2025-07-14 06:05:08.688 +0900,22.7,90.0
2025-07-14 06:10:00.000 +0900,2025-07-14 06:10:06.943 +0900,22.7,89.8
2025-07-14 06:15:00.000 +0900,2025-07-14 06:15:05.226 +0900,22.8,89.1
2025-07-14 06:20:00.000 +0900,2025-07-14 06:20:03.536 +0900,23.0,89.2
2025-07-14 06:25:00.000 +0900,2025-07-14 06:25:01.760 +0900,23.3,89.3
2025-07-14 06:30:00.000 +0900,2025-07-14 06:30:10.634 +0900,23.6,87.7
2025-07-14 06:35:00.000 +0900,2025-07-14 06:35:08.736 +0900,23.9,87.1
2025-07-14 06:40:00.000 +0900,2025-07-14 06:40:07.144 +0900,24.3,86.4
2025-07-14 06:45:00.000 +0900,2025-07-14 06:45:05.547 +0900,24.9,84.6
2025-07-14 06:50:00.000 +0900,2025-07-14 06:50:03.845 +0900,25.1,83.3
2025-07-14 06:55:00.000 +0900,2025-07-14 06:55:02.108 +0900,25.3,82.6
2025-07-14 07:00:00.000 +0900,2025-07-14 07:00:00.562 +0900,25.5,82.2
2025-07-14 07:05:00.000 +0900,2025-07-14 07:05:09.452 +0900,26.0,81.2
2025-07-14 07:10:00.000 +0900,2025-07-14 07:10:07.716 +0900,26.3,79.9
2025-07-14 07:15:00.000 +0900,2025-07-14 07:15:06.171 +0900,26.3,80.1
2025-07-14 07:20:00.000 +0900,2025-07-14 07:20:04.334 +0900,26.0,78.9
2025-07-14 07:25:00.000 +0900,2025-07-14 07:25:02.729 +0900,25.8,80.7
2025-07-14 07:30:00.000 +0900,2025-07-14 07:30:01.029 +0900,26.3,79.8
2025-07-14 07:35:00.000 +0900,2025-07-14 07:35:10.114 +0900,26.7,78.6
2025-07-14 07:40:00.000 +0900,2025-07-14 07:40:08.267 +0900,27.6,77.0
2025-07-14 07:45:00.000 +0900,2025-07-14 07:45:06.559 +0900,27.7,72.9
2025-07-14 07:50:00.000 +0900,2025-07-14 07:50:04.821 +0900,27.5,74.5
2025-07-14 07:55:00.000 +0900,2025-07-14 07:55:02.981 +0900,28.1,72.5
2025-07-14 08:00:00.000 +0900,2025-07-14 08:00:01.216 +0900,28.1,72.8
2025-07-14 08:05:00.000 +0900,2025-07-14 08:05:10.127 +0900,28.2,71.9
2025-07-14 08:10:00.000 +0900,2025-07-14 08:10:08.241 +0900,28.3,72.3
2025-07-14 08:15:00.000 +0900,2025-07-14 08:15:06.614 +0900,28.8,72.4
2025-07-14 08:20:00.000 +0900,2025-07-14 08:20:04.858 +0900,29.1,70.8
2025-07-14 08:25:00.000 +0900,2025-07-14 08:25:03.158 +0900,30.4,68.4
2025-07-14 08:30:00.000 +0900,2025-07-14 08:30:01.570 +0900,30.1,67.5
2025-07-14 08:35:00.000 +0900,2025-07-14 08:35:10.357 +0900,30.2,66.8
2025-07-14 08:40:00.000 +0900,2025-07-14 08:40:08.679 +0900,29.8,67.8
2025-07-14 08:45:00.000 +0900,2025-07-14 08:45:06.956 +0900,31.1,64.9
2025-07-14 08:50:00.000 +0900,2025-07-14 08:50:05.245 +0900,32.7,60.5
2025-07-14 08:55:00.000 +0900,2025-07-14 08:55:03.659 +0900,34.0,54.0
2025-07-14 09:00:00.000 +0900,2025-07-14 09:00:01.973 +0900,33.6,56.9
2025-07-14 09:05:00.000 +0900,2025-07-14 09:05:00.351 +0900,33.0,58.9
2025-07-14 09:10:00.000 +0900,2025-07-14 09:10:09.308 +0900,33.2,59.2
2025-07-14 09:15:00.000 +0900,2025-07-14 09:15:07.556 +0900,33.9,54.8
2025-07-14 09:20:00.000 +0900,2025-07-14 09:20:05.876 +0900,33.9,54.7
2025-07-14 09:25:00.000 +0900,2025-07-14 09:25:04.130 +0900,32.9,57.9
2025-07-14 09:30:00.000 +0900,2025-07-14 09:30:12.976 +0900,32.6,58.5
2025-07-14 09:35:00.000 +0900,2025-07-14 09:35:00.656 +0900,32.5,62.2
2025-07-14 09:40:00.000 +0900,2025-07-14 09:40:09.822 +0900,32.2,60.4
2025-07-14 09:45:00.000 +0900,2025-07-14 09:45:08.114 +0900,32.2,58.4
2025-07-14 09:50:00.000 +0900,2025-07-14 09:50:06.314 +0900,33.7,55.4
2025-07-14 09:55:00.000 +0900,2025-07-14 09:55:04.569 +0900,35.8,52.7
2025-07-14 10:00:00.000 +0900,2025-07-14 10:00:02.736 +0900,36.2,51.4
2025-07-14 10:05:00.000 +0900,2025-07-14 10:05:00.952 +0900,35.6,49.5
2025-07-14 10:10:00.000 +0900,2025-07-14 10:10:09.890 +0900,36.5,49.9
2025-07-14 10:15:00.000 +0900,2025-07-14 10:15:08.191 +0900,38.6,45.6
2025-07-14 10:20:00.000 +0900,2025-07-14 10:20:06.454 +0900,38.9,42.9
2025-07-14 10:25:00.000 +0900,2025-07-14 10:25:04.743 +0900,38.3,43.6
2025-07-14 10:30:00.000 +0900,2025-07-14 10:30:02.999 +0900,36.8,45.6
2025-07-14 10:35:00.000 +0900,2025-07-14 10:35:01.323 +0900,34.8,49.4
2025-07-14 10:40:00.000 +0900,2025-07-14 10:40:10.297 +0900,34.2,52.7
2025-07-14 10:45:00.000 +0900,2025-07-14 10:45:08.559 +0900,34.2,52.8
2025-07-14 10:50:00.000 +0900,2025-07-14 10:50:06.861 +0900,35.6,50.5
2025-07-14 10:55:00.000 +0900,2025-07-14 10:55:05.134 +0900,39.2,44.5
2025-07-14 11:00:00.000 +0900,2025-07-14 11:00:03.484 +0900,38.8,42.4
2025-07-14 11:05:00.000 +0900,2025-07-14 11:05:01.805 +0900,37.1,46.1
2025-07-14 11:10:00.000 +0900,2025-07-14 11:10:00.155 +0900,36.1,47.9
2025-07-14 11:15:00.000 +0900,2025-07-14 11:15:09.077 +0900,34.6,50.5
2025-07-14 11:20:00.000 +0900,2025-07-14 11:20:07.482 +0900,34.3,51.1
2025-07-14 11:25:00.000 +0900,2025-07-14 11:25:05.742 +0900,34.7,51.1
2025-07-14 11:30:00.000 +0900,2025-07-14 11:30:03.998 +0900,35.3,49.4
2025-07-14 11:35:00.000 +0900,2025-07-14 11:35:02.403 +0900,38.3,45.5
2025-07-14 11:40:00.000 +0900,2025-07-14 11:40:00.650 +0900,40.5,40.5
2025-07-14 11:45:00.000 +0900,2025-07-14 11:45:09.607 +0900,39.2,43.8
2025-07-14 11:50:00.000 +0900,2025-07-14 11:50:07.861 +0900,37.8,45.8
2025-07-14 11:55:00.000 +0900,2025-07-14 11:55:06.262 +0900,36.9,47.6
2025-07-14 12:00:00.000 +0900,2025-07-14 12:00:04.563 +0900,36.5,48.1
2025-07-14 12:05:00.000 +0900,2025-07-14 12:05:02.885 +0900,35.5,50.1
2025-07-14 12:10:00.000 +0900,2025-07-14 12:10:01.136 +0900,34.2,53.2
2025-07-14 12:15:00.000 +0900,2025-07-14 12:15:10.109 +0900,32.9,56.2
2025-07-14 12:20:00.000 +0900,2025-07-14 12:20:08.412 +0900,32.5,58.4
2025-07-14 12:25:00.000 +0900,2025-07-14 12:25:06.794 +0900,34.2,55.2
2025-07-14 12:30:00.000 +0900,2025-07-14 12:30:04.964 +0900,36.7,49.9
2025-07-14 12:35:00.000 +0900,2025-07-14 12:35:03.373 +0900,38.3,46.4
2025-07-14 12:40:00.000 +0900,2025-07-14 12:40:01.663 +0900,38.5,45.0
2025-07-14 12:45:00.000 +0900,2025-07-14 12:45:10.592 +0900,40.0,41.8
2025-07-14 12:50:00.000 +0900,2025-07-14 12:50:08.905 +0900,40.8,40.2
2025-07-14 12:55:00.000 +0900,2025-07-14 12:55:07.030 +0900,38.9,42.1
2025-07-14 13:00:00.000 +0900,2025-07-14 13:00:15.991 +0900,39.8,42.2
2025-07-14 13:05:00.000 +0900,2025-07-14 13:05:03.608 +0900,40.6,39.8
2025-07-14 13:10:00.000 +0900,2025-07-14 13:10:01.860 +0900,41.2,38.5
2025-07-14 13:15:00.000 +0900,2025-07-14 13:15:00.252 +0900,42.2,38.1
2025-07-14 13:20:00.000 +0900,2025-07-14 13:20:09.228 +0900,41.0,40.1
2025-07-14 13:25:00.000 +0900,2025-07-14 13:25:07.504 +0900,43.0,36.3
2025-07-14 13:30:00.000 +0900,2025-07-14 13:30:16.508 +0900,44.5,36.8
2025-07-14 13:35:00.000 +0900,2025-07-14 13:35:04.195 +0900,44.3,36.6
2025-07-14 13:40:00.000 +0900,2025-07-14 13:40:02.640 +0900,41.7,37.6
2025-07-14 13:45:00.000 +0900,2025-07-14 13:45:00.767 +0900,40.5,40.2
2025-07-14 13:50:00.000 +0900,2025-07-14 13:50:09.579 +0900,37.7,43.9
2025-07-14 13:55:00.000 +0900,2025-07-14 13:55:07.985 +0900,36.1,48.2
2025-07-14 14:00:00.000 +0900,2025-07-14 14:00:06.131 +0900,35.7,48.3
2025-07-14 14:05:00.000 +0900,2025-07-14 14:05:04.425 +0900,38.1,44.9
2025-07-14 14:10:00.000 +0900,2025-07-14 14:10:02.671 +0900,40.0,40.2
2025-07-14 14:15:00.000 +0900,2025-07-14 14:15:00.981 +0900,40.9,39.4
2025-07-14 14:20:00.000 +0900,2025-07-14 14:20:09.960 +0900,39.5,40.8
2025-07-14 14:25:00.000 +0900,2025-07-14 14:25:08.364 +0900,37.4,43.6
2025-07-14 14:30:00.000 +0900,2025-07-14 14:30:06.675 +0900,34.5,51.5
2025-07-14 14:35:00.000 +0900,2025-07-14 14:35:05.029 +0900,32.8,55.5
2025-07-14 14:40:00.000 +0900,2025-07-14 14:40:03.339 +0900,31.8,58.2
2025-07-14 14:45:00.000 +0900,2025-07-14 14:45:01.370 +0900,29.8,64.2
2025-07-14 14:50:00.000 +0900,2025-07-14 14:50:10.294 +0900,26.9,74.6
2025-07-14 14:55:00.000 +0900,2025-07-14 14:55:08.596 +0900,26.2,78.0
2025-07-14 15:00:00.000 +0900,2025-07-14 15:00:07.001 +0900,26.0,80.3
2025-07-14 15:05:00.000 +0900,2025-07-14 15:05:05.171 +0900,26.4,79.7
2025-07-14 15:10:00.000 +0900,2025-07-14 15:10:03.400 +0900,26.2,79.4
2025-07-14 15:15:00.000 +0900,2025-07-14 15:15:01.666 +0900,25.7,80.7
2025-07-14 15:20:00.000 +0900,2025-07-14 15:20:00.094 +0900,25.8,81.4
2025-07-14 15:25:00.000 +0900,2025-07-14 15:25:09.074 +0900,26.0,80.9
2025-07-14 15:30:00.000 +0900,2025-07-14 15:30:07.332 +0900,25.9,80.7
2025-07-14 15:35:00.000 +0900,2025-07-14 15:35:05.504 +0900,25.8,80.8
2025-07-14 15:40:00.000 +0900,2025-07-14 15:40:03.821 +0900,25.7,83.5
2025-07-14 15:45:00.000 +0900,2025-07-14 15:45:12.827 +0900,25.8,80.4
2025-07-14 15:50:00.000 +0900,2025-07-14 15:50:00.480 +0900,25.8,81.1
2025-07-14 15:55:00.000 +0900,2025-07-14 15:55:09.360 +0900,25.5,81.9
2025-07-14 16:00:00.000 +0900,2025-07-14 16:00:07.566 +0900,25.3,82.4
2025-07-14 16:05:00.000 +0900,2025-07-14 16:05:05.678 +0900,25.7,82.5
2025-07-14 16:10:00.000 +0900,2025-07-14 16:10:04.088 +0900,25.5,81.8
2025-07-14 16:15:00.000 +0900,2025-07-14 16:15:02.391 +0900,25.3,82.0
2025-07-14 16:20:00.000 +0900,2025-07-14 16:20:00.651 +0900,25.5,83.5
2025-07-14 16:25:00.000 +0900,2025-07-14 16:25:09.631 +0900,25.8,82.7
2025-07-14 16:30:00.000 +0900,2025-07-14 16:30:07.781 +0900,26.0,82.1
2025-07-14 16:35:00.000 +0900,2025-07-14 16:35:06.044 +0900,26.3,81.4
2025-07-14 16:40:00.000 +0900,2025-07-14 16:40:04.295 +0900,26.7,80.8
2025-07-14 16:45:00.000 +0900,2025-07-14 16:45:02.746 +0900,27.5,79.8
2025-07-14 16:50:00.000 +0900,2025-07-14 16:50:01.004 +0900,27.6,79.3
2025-07-14 16:55:00.000 +0900,2025-07-14 16:55:09.883 +0900,27.5,78.2
2025-07-14 17:00:00.000 +0900,2025-07-14 17:00:08.147 +0900,27.4,78.4
2025-07-14 17:05:00.000 +0900,2025-07-14 17:05:06.568 +0900,27.2,79.7
2025-07-14 17:10:00.000 +0900,2025-07-14 17:10:04.902 +0900,26.8,80.7
2025-07-14 17:15:00.000 +0900,2025-07-14 17:15:03.193 +0900,26.6,81.2
2025-07-14 17:20:00.000 +0900,2025-07-14 17:20:01.447 +0900,26.6,81.4
2025-07-14 17:25:00.000 +0900,2025-07-14 17:25:10.368 +0900,26.6,81.8
2025-07-14 17:30:00.000 +0900,2025-07-14 17:30:08.679 +0900,26.5,81.8
2025-07-14 17:35:00.000 +0900,2025-07-14 17:35:06.811 +0900,26.6,82.2
2025-07-14 17:40:00.000 +0900,2025-07-14 17:40:05.154 +0900,26.6,81.2
2025-07-14 17:45:00.000 +0900,2025-07-14 17:45:03.583 +0900,26.4,79.9
2025-07-14 17:50:00.000 +0900,2025-07-14 17:50:01.707 +0900,26.3,79.3
2025-07-14 17:55:00.000 +0900,2025-07-14 17:55:00.009 +0900,25.9,80.4
2025-07-14 18:00:00.000 +0900,2025-07-14 18:00:08.795 +0900,25.7,81.5
2025-07-14 18:05:00.000 +0900,2025-07-14 18:05:07.255 +0900,25.6,82.9
2025-07-14 18:10:00.000 +0900,2025-07-14 18:10:05.459 +0900,25.2,83.4
2025-07-14 18:15:00.000 +0900,2025-07-14 18:15:03.727 +0900,25.1,84.0
2025-07-14 18:20:00.000 +0900,2025-07-14 18:20:01.849 +0900,25.2,84.7
2025-07-14 18:25:00.000 +0900,2025-07-14 18:25:00.148 +0900,25.3,84.6
2025-07-14 18:30:00.000 +0900,2025-07-14 18:30:08.969 +0900,25.4,83.7
2025-07-14 18:35:00.000 +0900,2025-07-14 18:35:07.235 +0900,25.5,82.9
2025-07-14 18:40:00.000 +0900,2025-07-14 18:40:05.625 +0900,25.6,82.1
2025-07-14 18:45:00.000 +0900,2025-07-14 18:45:03.938 +0900,25.5,81.6
2025-07-14 18:50:00.000 +0900,2025-07-14 18:50:02.120 +0900,25.5,81.2
2025-07-14 18:55:00.000 +0900,2025-07-14 18:55:00.358 +0900,25.2,80.1
2025-07-14 19:00:00.000 +0900,2025-07-14 19:00:09.342 +0900,25.0,81.1
2025-07-14 19:05:00.000 +0900,2025-07-14 19:05:07.609 +0900,24.7,81.5
2025-07-14 19:10:00.000 +0900,2025-07-14 19:10:05.754 +0900,24.5,82.5
2025-07-14 19:15:00.000 +0900,2025-07-14 19:15:04.117 +0900,24.2,83.0
2025-07-14 19:20:00.000 +0900,2025-07-14 19:20:02.418 +0900,24.1,83.5
2025-07-14 19:25:00.000 +0900,2025-07-14 19:25:00.803 +0900,23.9,83.6
2025-07-14 19:30:00.000 +0900,2025-07-14 19:30:09.548 +0900,23.8,84.3
2025-07-14 19:35:00.000 +0900,2025-07-14 19:35:07.959 +0900,23.7,85.2
2025-07-14 19:40:00.000 +0900,2025-07-14 19:40:06.209 +0900,23.6,85.7
2025-07-14 19:45:00.000 +0900,2025-07-14 19:45:04.506 +0900,23.6,85.7
2025-07-14 19:50:00.000 +0900,2025-07-14 19:50:02.782 +0900,23.6,86.2
2025-07-14 19:55:00.000 +0900,2025-07-14 19:55:01.074 +0900,23.6,86.3
2025-07-14 20:00:00.000 +0900,2025-07-14 20:00:10.058 +0900,23.5,86.4
2025-07-14 20:05:00.000 +0900,2025-07-14 20:05:08.370 +0900,23.5,87.0
2025-07-14 20:10:00.000 +0900,2025-07-14 20:10:06.682 +0900,23.5,87.1
2025-07-14 20:15:00.000 +0900,2025-07-14 20:15:04.974 +0900,23.5,87.3
2025-07-14 20:20:00.000 +0900,2025-07-14 20:20:03.240 +0900,23.6,87.6
2025-07-14 20:25:00.000 +0900,2025-07-14 20:25:01.530 +0900,23.5,87.8
2025-07-14 20:30:00.000 +0900,2025-07-14 20:30:10.493 +0900,23.6,87.6
2025-07-14 20:35:00.000 +0900,2025-07-14 20:35:08.781 +0900,23.6,87.4
2025-07-14 20:40:00.000 +0900,2025-07-14 20:40:07.075 +0900,23.5,87.5
2025-07-14 20:45:00.000 +0900,2025-07-14 20:45:05.328 +0900,23.5,88.2
2025-07-14 20:50:00.000 +0900,2025-07-14 20:50:03.625 +0900,23.6,87.7
2025-07-14 20:55:00.000 +0900,2025-07-14 20:55:02.041 +0900,23.5,87.4
2025-07-14 21:00:00.000 +0900,2025-07-14 21:00:00.190 +0900,23.5,87.8
2025-07-14 21:05:00.000 +0900,2025-07-14 21:05:09.076 +0900,23.6,87.9
2025-07-14 21:10:00.000 +0900,2025-07-14 21:10:07.486 +0900,23.6,88.1
2025-07-14 21:15:00.000 +0900,2025-07-14 21:15:05.639 +0900,23.6,88.0
2025-07-14 21:20:00.000 +0900,2025-07-14 21:20:04.197 +0900,23.6,88.1
2025-07-14 21:25:00.000 +0900,2025-07-14 21:25:02.349 +0900,23.6,88.3
2025-07-14 21:30:00.000 +0900,2025-07-14 21:30:00.728 +0900,23.7,88.6
2025-07-14 21:35:00.000 +0900,2025-07-14 21:35:09.433 +0900,23.7,88.4
2025-07-14 21:40:00.000 +0900,2025-07-14 21:40:07.745 +0900,23.6,88.5
2025-07-14 21:45:00.000 +0900,2025-07-14 21:45:05.871 +0900,23.6,87.7
2025-07-14 21:50:00.000 +0900,2025-07-14 21:50:04.171 +0900,23.6,88.3
2025-07-14 21:55:00.000 +0900,2025-07-14 21:55:02.426 +0900,23.7,88.6
2025-07-14 22:00:00.000 +0900,2025-07-14 22:00:00.687 +0900,23.6,88.3
2025-07-14 22:05:00.000 +0900,2025-07-14 22:05:09.520 +0900,23.6,88.1
2025-07-14 22:10:00.000 +0900,2025-07-14 22:10:07.819 +0900,23.6,88.2
2025-07-14 22:15:00.000 +0900,2025-07-14 22:15:06.142 +0900,23.6,88.5
2025-07-14 22:20:00.000 +0900,2025-07-14 22:20:04.452 +0900,23.6,88.8
2025-07-14 22:25:00.000 +0900,2025-07-14 22:25:02.806 +0900,23.6,88.5
2025-07-14 22:30:00.000 +0900,2025-07-14 22:30:00.903 +0900,23.6,87.9
2025-07-14 22:35:00.000 +0900,2025-07-14 22:35:09.881 +0900,23.6,88.2
2025-07-14 22:40:00.000 +0900,2025-07-14 22:40:08.161 +0900,23.7,88.2
2025-07-14 22:45:00.000 +0900,2025-07-14 22:45:06.545 +0900,23.6,87.8
2025-07-14 22:50:00.000 +0900,2025-07-14 22:50:04.985 +0900,23.5,87.6
2025-07-14 22:55:00.000 +0900,2025-07-14 22:55:03.228 +0900,23.5,87.8
2025-07-14 23:00:00.000 +0900,2025-07-14 23:00:01.494 +0900,23.5,87.8
2025-07-14 23:05:00.000 +0900,2025-07-14 23:05:10.339 +0900,23.4,87.6
2025-07-14 23:10:00.000 +0900,2025-07-14 23:10:08.683 +0900,23.4,87.8
2025-07-14 23:15:00.000 +0900,2025-07-14 23:15:06.932 +0900,23.4,88.2
2025-07-14 23:20:00.000 +0900,2025-07-14 23:20:05.208 +0900,23.3,87.6
2025-07-14 23:25:00.000 +0900,2025-07-14 23:25:03.369 +0900,23.3,87.9
2025-07-14 23:30:00.000 +0900,2025-07-14 23:30:01.635 +0900,23.3,87.5
2025-07-14 23:35:00.000 +0900,2025-07-14 23:35:00.078 +0900,23.3,87.7
2025-07-14 23:40:00.000 +0900,2025-07-14 23:40:09.046 +0900,23.3,88.3
2025-07-14 23:45:00.000 +0900,2025-07-14 23:45:07.377 +0900,23.4,88.8
2025-07-14 23:50:00.000 +0900,2025-07-14 23:50:05.546 +0900,23.4,88.9
2025-07-14 23:55:00.000 +0900,2025-07-14 23:55:03.801 +0900,23.4,88.6
2025-07-15 00:00:00.000 +0900,2025-07-15 00:00:02.241 +0900,23.3,88.6
2025-07-15 00:05:00.000 +0900,2025-07-15 00:05:00.447 +0900,23.3,88.6
2025-07-15 00:10:00.000 +0900,2025-07-15 00:10:09.335 +0900,23.3,88.5
2025-07-15 00:15:00.000 +0900,2025-07-15 00:15:07.644 +0900,23.4,88.9
2025-07-15 00:20:00.000 +0900,2025-07-15 00:20:05.999 +0900,23.4,88.9
2025-07-15 00:25:00.000 +0900,2025-07-15 00:25:04.298 +0900,23.5,89.1
2025-07-15 00:30:00.000 +0900,2025-07-15 00:30:02.573 +0900,23.5,88.9
2025-07-15 00:35:00.000 +0900,2025-07-15 00:35:00.874 +0900,23.5,88.9
2025-07-15 00:40:00.000 +0900,2025-07-15 00:40:09.710 +0900,23.5,88.9
2025-07-15 00:45:00.000 +0900,2025-07-15 00:45:08.022 +0900,23.5,88.7
2025-07-15 00:50:00.000 +0900,2025-07-15 00:50:06.403 +0900,23.5,88.6
2025-07-15 00:55:00.000 +0900,2025-07-15 00:55:04.658 +0900,23.5,88.6
2025-07-15 01:00:00.000 +0900,2025-07-15 01:00:02.956 +0900,23.5,88.7
2025-07-15 01:05:00.000 +0900,2025-07-15 01:05:01.231 +0900,23.5,88.3
2025-07-15 01:10:00.000 +0900,2025-07-15 01:10:10.122 +0900,23.3,88.2
2025-07-15 01:15:00.000 +0900,2025-07-15 01:15:08.421 +0900,23.3,88.1
2025-07-15 01:20:00.000 +0900,2025-07-15 01:20:06.732 +0900,23.3,87.7
2025-07-15 01:25:00.000 +0900,2025-07-15 01:25:05.034 +0900,23.3,88.5
2025-07-15 01:30:00.000 +0900,2025-07-15 01:30:03.426 +0900,23.3,87.5
2025-07-15 01:35:00.000 +0900,2025-07-15 01:35:01.735 +0900,23.2,87.4
2025-07-15 01:40:00.000 +0900,2025-07-15 01:40:10.702 +0900,23.2,87.7
2025-07-15 01:45:00.000 +0900,2025-07-15 01:45:08.882 +0900,23.2,88.1
2025-07-15 01:50:00.000 +0900,2025-07-15 01:50:07.269 +0900,23.2,88.1
2025-07-15 01:55:00.000 +0900,2025-07-15 01:55:05.535 +0900,23.2,88.0
2025-07-15 02:00:00.000 +0900,2025-07-15 02:00:03.924 +0900,23.2,87.7
2025-07-15 02:05:00.000 +0900,2025-07-15 02:05:02.190 +0900,23.2,87.6
2025-07-15 02:10:00.000 +0900,2025-07-15 02:10:00.405 +0900,23.2,87.6
2025-07-15 02:15:00.000 +0900,2025-07-15 02:15:09.378 +0900,23.0,87.7
2025-07-15 02:20:00.000 +0900,2025-07-15 02:20:07.499 +0900,23.2,88.0
2025-07-15 02:25:00.000 +0900,2025-07-15 02:25:05.904 +0900,23.1,87.7
2025-07-15 02:30:00.000 +0900,2025-07-15 02:30:04.056 +0900,23.1,87.8
2025-07-15 02:35:00.000 +0900,2025-07-15 02:35:02.463 +0900,23.1,88.1
2025-07-15 02:40:00.000 +0900,2025-07-15 02:40:00.754 +0900,23.0,87.9
2025-07-15 02:45:00.000 +0900,2025-07-15 02:45:09.599 +0900,22.9,87.7
2025-07-15 02:50:00.000 +0900,2025-07-15 02:50:08.004 +0900,23.0,87.7
2025-07-15 02:55:00.000 +0900,2025-07-15 02:55:06.168 +0900,23.0,87.4
2025-07-15 03:00:00.000 +0900,2025-07-15 03:00:04.474 +0900,22.9,87.7
2025-07-15 03:05:00.000 +0900,2025-07-15 03:05:02.873 +0900,23.0,87.7
2025-07-15 03:10:00.000 +0900,2025-07-15 03:10:01.110 +0900,22.9,88.1
2025-07-15 03:15:00.000 +0900,2025-07-15 03:15:10.129 +0900,22.9,88.1
2025-07-15 03:20:00.000 +0900,2025-07-15 03:20:08.394 +0900,22.9,88.3
2025-07-15 03:25:00.000 +0900,2025-07-15 03:25:06.549 +0900,23.0,88.2
2025-07-15 03:30:00.000 +0900,2025-07-15 03:30:04.813 +0900,22.9,88.1
2025-07-15 03:35:00.000 +0900,2025-07-15 03:35:03.129 +0900,23.0,88.2
2025-07-15 03:40:00.000 +0900,2025-07-15 03:40:01.286 +0900,22.9,88.0
2025-07-15 03:45:00.000 +0900,2025-07-15 03:45:10.151 +0900,23.0,88.2
2025-07-15 03:50:00.000 +0900,2025-07-15 03:50:08.538 +0900,23.0,87.9
2025-07-15 03:55:00.000 +0900,2025-07-15 03:55:06.788 +0900,23.0,88.2
2025-07-15 04:00:00.000 +0900,2025-07-15 04:00:05.203 +0900,23.0,88.0
2025-07-15 04:05:00.000 +0900,2025-07-15 04:05:03.494 +0900,23.0,88.4
2025-07-15 04:10:00.000 +0900,2025-07-15 04:10:01.806 +0900,22.9,88.3
2025-07-15 04:15:00.000 +0900,2025-07-15 04:15:00.212 +0900,22.9,88.4
2025-07-15 04:20:00.000 +0900,2025-07-15 04:20:09.188 +0900,22.9,88.2
2025-07-15 04:25:00.000 +0900,2025-07-15 04:25:07.475 +0900,22.9,88.6
2025-07-15 04:30:00.000 +0900,2025-07-15 04:30:05.741 +0900,23.0,89.1
2025-07-15 04:35:00.000 +0900,2025-07-15 04:35:03.985 +0900,23.0,89.5
2025-07-15 04:40:00.000 +0900,2025-07-15 04:40:02.155 +0900,23.1,89.5
2025-07-15 04:45:00.000 +0900,2025-07-15 04:45:00.337 +0900,23.1,89.7
2025-07-15 04:50:00.000 +0900,2025-07-15 04:50:19.860 +0900,23.2,89.8
2025-07-15 04:55:00.000 +0900,2025-07-15 04:55:07.593 +0900,23.1,89.7
2025-07-15 05:00:00.000 +0900,2025-07-15 05:00:05.849 +0900,23.2,89.5
2025-07-15 05:05:00.000 +0900,2025-07-15 05:05:04.095 +0900,23.1,89.7
2025-07-15 05:10:00.000 +0900,2025-07-15 05:10:02.322 +0900,22.9,89.0
2025-07-15 05:15:00.000 +0900,2025-07-15 05:15:00.680 +0900,22.9,89.0
2025-07-15 05:20:00.000 +0900,2025-07-15 05:20:09.556 +0900,22.9,89.1
2025-07-15 05:25:00.000 +0900,2025-07-15 05:25:07.675 +0900,22.9,89.2
2025-07-15 05:30:00.000 +0900,2025-07-15 05:30:05.940 +0900,23.0,89.3
2025-07-15 05:35:00.000 +0900,2025-07-15 05:35:04.237 +0900,23.0,89.3
2025-07-15 05:40:00.000 +0900,2025-07-15 05:40:02.485 +0900,23.1,89.0
2025-07-15 05:45:00.000 +0900,2025-07-15 05:45:00.926 +0900,23.2,88.8
2025-07-15 05:50:00.000 +0900,2025-07-15 05:50:09.786 +0900,23.2,88.9
2025-07-15 05:55:00.000 +0900,2025-07-15 05:55:08.037 +0900,23.3,88.6
2025-07-15 06:00:00.000 +0900,2025-07-15 06:00:06.480 +0900,23.4,87.9
2025-07-15 06:05:00.000 +0900,2025-07-15 06:05:04.791 +0900,23.5,87.9
2025-07-15 06:10:00.000 +0900,2025-07-15 06:10:03.100 +0900,23.6,87.4
2025-07-15 06:15:00.000 +0900,2025-07-15 06:15:01.552 +0900,23.7,87.2
