"five_minute_interval","ts","temp","humi"
2025-04-16 13:10:00.000 +0900,2025-04-16 13:10:01.184 +0900,28.3,36.5
2025-04-16 13:15:00.000 +0900,2025-04-16 13:15:10.142 +0900,28.9,33.8
2025-04-16 13:20:00.000 +0900,2025-04-16 13:20:08.405 +0900,29.7,33.9
2025-04-16 13:25:00.000 +0900,2025-04-16 13:25:06.530 +0900,29.9,32.5
2025-04-16 13:30:00.000 +0900,2025-04-16 13:30:04.823 +0900,28.7,31.2
2025-04-16 13:35:00.000 +0900,2025-04-16 13:35:03.066 +0900,29.1,34.8
2025-04-16 13:40:00.000 +0900,2025-04-16 13:40:01.339 +0900,28.8,32.5
2025-04-16 13:45:00.000 +0900,2025-04-16 13:45:10.227 +0900,29.6,33.6
2025-04-16 13:50:00.000 +0900,2025-04-16 13:50:08.485 +0900,30.4,32.2
2025-04-16 13:55:00.000 +0900,2025-04-16 13:55:06.815 +0900,31.2,32.5
2025-04-16 14:00:00.000 +0900,2025-04-16 14:00:05.027 +0900,30.8,30.9
2025-04-16 14:05:00.000 +0900,2025-04-16 14:05:03.391 +0900,31.0,31.5
2025-04-16 14:10:00.000 +0900,2025-04-16 14:10:01.655 +0900,30.9,31.4
2025-04-16 14:15:00.000 +0900,2025-04-16 14:15:10.509 +0900,30.8,31.8
2025-04-16 14:20:00.000 +0900,2025-04-16 14:20:08.871 +0900,30.9,30.2
2025-04-16 14:25:00.000 +0900,2025-04-16 14:25:07.024 +0900,30.6,29.6
2025-04-16 14:30:00.000 +0900,2025-04-16 14:30:05.275 +0900,30.1,30.4
2025-04-16 14:35:00.000 +0900,2025-04-16 14:35:03.510 +0900,30.1,31.3
2025-04-16 14:40:00.000 +0900,2025-04-16 14:40:01.898 +0900,29.8,29.9
2025-04-16 14:45:00.000 +0900,2025-04-16 14:45:00.328 +0900,29.6,30.4
2025-04-16 14:50:00.000 +0900,2025-04-16 14:50:09.138 +0900,29.8,29.6
2025-04-16 14:55:00.000 +0900,2025-04-16 14:55:07.272 +0900,29.8,29.8
2025-04-16 15:00:00.000 +0900,2025-04-16 15:00:05.677 +0900,30.7,29.5
2025-04-16 15:05:00.000 +0900,2025-04-16 15:05:03.843 +0900,31.1,29.5
2025-04-16 15:10:00.000 +0900,2025-04-16 15:10:02.095 +0900,31.0,28.0
2025-04-16 15:15:00.000 +0900,2025-04-16 15:15:00.290 +0900,30.2,30.2
2025-04-16 15:20:00.000 +0900,2025-04-16 15:20:09.174 +0900,30.3,29.1
2025-04-16 15:25:00.000 +0900,2025-04-16 15:25:07.405 +0900,30.0,29.7
2025-04-16 15:30:00.000 +0900,2025-04-16 15:30:05.737 +0900,30.3,27.7
2025-04-16 15:35:00.000 +0900,2025-04-16 15:35:04.052 +0900,29.7,29.3
2025-04-16 15:40:00.000 +0900,2025-04-16 15:40:02.419 +0900,29.2,29.2
2025-04-16 15:45:00.000 +0900,2025-04-16 15:45:00.784 +0900,29.4,28.7
2025-04-16 15:50:00.000 +0900,2025-04-16 15:50:09.827 +0900,29.5,29.1
2025-04-16 15:55:00.000 +0900,2025-04-16 15:55:08.124 +0900,29.8,28.0
2025-04-16 16:00:00.000 +0900,2025-04-16 16:00:06.503 +0900,29.9,26.5
2025-04-16 16:05:00.000 +0900,2025-04-16 16:05:04.761 +0900,30.5,27.6
2025-04-16 16:10:00.000 +0900,2025-04-16 16:10:03.100 +0900,30.1,26.8
2025-04-16 16:15:00.000 +0900,2025-04-16 16:15:01.321 +0900,29.3,28.0
2025-04-16 16:20:00.000 +0900,2025-04-16 16:20:10.279 +0900,28.8,27.6
2025-04-16 16:25:00.000 +0900,2025-04-16 16:25:08.574 +0900,27.7,28.6
2025-04-16 16:30:00.000 +0900,2025-04-16 16:30:06.885 +0900,28.7,28.8
2025-04-16 16:35:00.000 +0900,2025-04-16 16:35:05.265 +0900,29.1,26.8
2025-04-16 16:40:00.000 +0900,2025-04-16 16:40:03.526 +0900,29.5,26.4
2025-04-16 16:45:00.000 +0900,2025-04-16 16:45:01.813 +0900,30.0,26.5
2025-04-16 16:50:00.000 +0900,2025-04-16 16:50:00.071 +0900,29.9,24.8
2025-04-16 16:55:00.000 +0900,2025-04-16 16:55:09.009 +0900,30.1,25.9
2025-04-16 17:00:00.000 +0900,2025-04-16 17:00:07.334 +0900,30.5,24.4
2025-04-16 17:05:00.000 +0900,2025-04-16 17:05:05.616 +0900,29.8,25.8
2025-04-16 17:10:00.000 +0900,2025-04-16 17:10:03.971 +0900,29.5,25.3
2025-04-16 17:15:00.000 +0900,2025-04-16 17:15:02.067 +0900,29.0,26.3
2025-04-16 17:20:00.000 +0900,2025-04-16 17:20:00.320 +0900,27.7,26.9
2025-04-16 17:25:00.000 +0900,2025-04-16 17:25:09.325 +0900,26.3,28.6
2025-04-16 17:30:00.000 +0900,2025-04-16 17:30:06.776 +0900,25.5,28.1
2025-04-16 17:35:00.000 +0900,2025-04-16 17:35:06.073 +0900,24.7,29.8
2025-04-16 17:40:00.000 +0900,2025-04-16 17:40:04.357 +0900,24.3,30.8
2025-04-16 17:45:00.000 +0900,2025-04-16 17:45:02.517 +0900,23.9,30.7
2025-04-16 17:50:00.000 +0900,2025-04-16 17:50:00.816 +0900,24.1,31.8
2025-04-16 17:55:00.000 +0900,2025-04-16 17:55:09.734 +0900,23.9,31.5
2025-04-16 18:00:00.000 +0900,2025-04-16 18:00:07.939 +0900,23.6,32.0
2025-04-16 18:05:00.000 +0900,2025-04-16 18:05:06.266 +0900,23.3,32.9
2025-04-16 18:10:00.000 +0900,2025-04-16 18:10:04.695 +0900,23.1,33.9
2025-04-16 18:15:00.000 +0900,2025-04-16 18:15:02.851 +0900,22.8,38.8
2025-04-16 18:20:00.000 +0900,2025-04-16 18:20:01.056 +0900,22.4,39.7
2025-04-16 18:25:00.000 +0900,2025-04-16 18:25:10.148 +0900,22.0,42.9
2025-04-16 18:30:00.000 +0900,2025-04-16 18:30:08.348 +0900,21.8,43.7
2025-04-16 18:35:00.000 +0900,2025-04-16 18:35:06.625 +0900,21.4,44.4
2025-04-16 18:40:00.000 +0900,2025-04-16 18:40:04.844 +0900,21.0,46.4
2025-04-16 18:45:00.000 +0900,2025-04-16 18:45:02.926 +0900,20.7,47.7
2025-04-16 18:50:00.000 +0900,2025-04-16 18:50:01.263 +0900,20.2,50.4
2025-04-16 18:55:00.000 +0900,2025-04-16 18:55:10.150 +0900,19.6,52.9
2025-04-16 19:00:00.000 +0900,2025-04-16 19:00:19.001 +0900,19.0,54.8
2025-04-16 19:05:00.000 +0900,2025-04-16 19:05:06.716 +0900,18.5,56.4
2025-04-16 19:10:00.000 +0900,2025-04-16 19:10:04.662 +0900,18.1,58.4
2025-04-16 19:15:00.000 +0900,2025-04-16 19:15:03.013 +0900,17.8,56.8
2025-04-16 19:20:00.000 +0900,2025-04-16 19:20:01.361 +0900,17.7,56.0
2025-04-16 19:25:00.000 +0900,2025-04-16 19:25:10.257 +0900,17.8,54.4
2025-04-16 19:30:00.000 +0900,2025-04-16 19:30:08.434 +0900,17.6,56.1
2025-04-16 19:35:00.000 +0900,2025-04-16 19:35:06.676 +0900,17.5,56.0
2025-04-16 19:40:00.000 +0900,2025-04-16 19:40:05.052 +0900,17.4,56.3
2025-04-16 19:45:00.000 +0900,2025-04-16 19:45:03.478 +0900,17.3,55.8
2025-04-16 19:50:00.000 +0900,2025-04-16 19:50:01.587 +0900,17.1,57.0
2025-04-16 19:55:00.000 +0900,2025-04-16 19:55:10.700 +0900,16.9,57.6
2025-04-16 20:00:00.000 +0900,2025-04-16 20:00:08.862 +0900,16.7,57.7
2025-04-16 20:05:00.000 +0900,2025-04-16 20:05:07.257 +0900,16.4,59.8
2025-04-16 20:10:00.000 +0900,2025-04-16 20:10:05.740 +0900,16.2,61.2
2025-04-16 20:15:00.000 +0900,2025-04-16 20:15:04.091 +0900,16.1,61.8
2025-04-16 20:20:00.000 +0900,2025-04-16 20:20:02.193 +0900,16.0,61.7
2025-04-16 20:25:00.000 +0900,2025-04-16 20:25:00.495 +0900,16.2,60.0
2025-04-16 20:30:00.000 +0900,2025-04-16 20:30:09.456 +0900,16.3,60.4
2025-04-16 20:35:00.000 +0900,2025-04-16 20:35:07.727 +0900,16.3,58.5
2025-04-16 20:40:00.000 +0900,2025-04-16 20:40:05.829 +0900,16.5,58.2
2025-04-16 20:45:00.000 +0900,2025-04-16 20:45:04.139 +0900,16.5,57.2
2025-04-16 20:50:00.000 +0900,2025-04-16 20:50:02.391 +0900,16.5,56.2
2025-04-16 20:55:00.000 +0900,2025-04-16 20:55:00.750 +0900,16.4,59.1
2025-04-16 21:00:00.000 +0900,2025-04-16 21:00:09.631 +0900,16.3,58.6
2025-04-16 21:05:00.000 +0900,2025-04-16 21:05:07.885 +0900,15.9,61.1
2025-04-16 21:10:00.000 +0900,2025-04-16 21:10:06.000 +0900,15.6,64.3
2025-04-16 21:15:00.000 +0900,2025-04-16 21:15:04.277 +0900,15.3,65.7
2025-04-16 21:20:00.000 +0900,2025-04-16 21:20:02.540 +0900,15.0,67.6
2025-04-16 21:25:00.000 +0900,2025-04-16 21:25:00.854 +0900,14.8,68.7
2025-04-16 21:30:00.000 +0900,2025-04-16 21:30:09.852 +0900,14.7,70.5
2025-04-16 21:35:00.000 +0900,2025-04-16 21:35:08.163 +0900,14.5,70.5
2025-04-16 21:40:00.000 +0900,2025-04-16 21:40:06.441 +0900,14.2,70.8
2025-04-16 21:45:00.000 +0900,2025-04-16 21:45:04.651 +0900,14.1,72.1
2025-04-16 21:50:00.000 +0900,2025-04-16 21:50:03.090 +0900,13.8,73.4
2025-04-16 21:55:00.000 +0900,2025-04-16 21:55:01.303 +0900,13.6,74.0
2025-04-16 22:00:00.000 +0900,2025-04-16 22:00:10.227 +0900,13.4,76.4
2025-04-16 22:05:00.000 +0900,2025-04-16 22:05:08.644 +0900,13.3,76.6
2025-04-16 22:10:00.000 +0900,2025-04-16 22:10:06.904 +0900,13.2,78.6
2025-04-16 22:15:00.000 +0900,2025-04-16 22:15:05.318 +0900,12.9,79.4
2025-04-16 22:20:00.000 +0900,2025-04-16 22:20:03.608 +0900,12.8,80.4
2025-04-16 22:25:00.000 +0900,2025-04-16 22:25:02.026 +0900,12.7,81.3
2025-04-16 22:30:00.000 +0900,2025-04-16 22:30:00.305 +0900,12.6,81.8
2025-04-16 22:35:00.000 +0900,2025-04-16 22:35:09.252 +0900,12.3,81.9
2025-04-16 22:40:00.000 +0900,2025-04-16 22:40:07.530 +0900,12.2,82.7
2025-04-16 22:45:00.000 +0900,2025-04-16 22:45:05.830 +0900,12.2,82.9
2025-04-16 22:50:00.000 +0900,2025-04-16 22:50:04.085 +0900,12.1,82.5
2025-04-16 22:55:00.000 +0900,2025-04-16 22:55:02.535 +0900,12.1,82.1
2025-04-16 23:00:00.000 +0900,2025-04-16 23:00:00.708 +0900,12.1,81.8
2025-04-16 23:05:00.000 +0900,2025-04-16 23:05:09.532 +0900,12.0,82.0
2025-04-16 23:10:00.000 +0900,2025-04-16 23:10:07.955 +0900,11.9,82.7
2025-04-16 23:15:00.000 +0900,2025-04-16 23:15:06.255 +0900,11.8,83.4
2025-04-16 23:20:00.000 +0900,2025-04-16 23:20:04.512 +0900,11.7,84.2
2025-04-16 23:25:00.000 +0900,2025-04-16 23:25:02.823 +0900,11.6,84.4
2025-04-16 23:30:00.000 +0900,2025-04-16 23:30:01.037 +0900,11.4,84.8
2025-04-16 23:35:00.000 +0900,2025-04-16 23:35:09.926 +0900,11.4,84.7
2025-04-16 23:40:00.000 +0900,2025-04-16 23:40:08.228 +0900,11.2,85.1
2025-04-16 23:45:00.000 +0900,2025-04-16 23:45:06.564 +0900,11.1,85.2
2025-04-16 23:50:00.000 +0900,2025-04-16 23:50:04.927 +0900,11.1,85.8
2025-04-16 23:55:00.000 +0900,2025-04-16 23:55:03.219 +0900,11.1,86.3
2025-04-17 00:00:00.000 +0900,2025-04-17 00:00:01.476 +0900,11.0,86.6
2025-04-17 00:05:00.000 +0900,2025-04-17 00:05:10.515 +0900,11.1,86.9
2025-04-17 00:10:00.000 +0900,2025-04-17 00:10:08.817 +0900,11.1,87.0
2025-04-17 00:15:00.000 +0900,2025-04-17 00:15:07.114 +0900,11.1,87.2
2025-04-17 00:20:00.000 +0900,2025-04-17 00:20:05.406 +0900,11.1,87.3
2025-04-17 00:25:00.000 +0900,2025-04-17 00:25:03.671 +0900,11.1,87.1
2025-04-17 00:30:00.000 +0900,2025-04-17 00:30:01.774 +0900,11.0,87.2
2025-04-17 00:35:00.000 +0900,2025-04-17 00:35:10.664 +0900,10.8,87.1
2025-04-17 00:40:00.000 +0900,2025-04-17 00:40:09.063 +0900,10.8,87.0
2025-04-17 00:45:00.000 +0900,2025-04-17 00:45:07.343 +0900,10.7,87.2
2025-04-17 00:50:00.000 +0900,2025-04-17 00:50:05.537 +0900,10.6,87.6
2025-04-17 00:55:00.000 +0900,2025-04-17 00:55:03.974 +0900,10.5,87.6
2025-04-17 01:00:00.000 +0900,2025-04-17 01:00:02.239 +0900,10.6,87.8
2025-04-17 01:05:00.000 +0900,2025-04-17 01:05:00.481 +0900,10.5,87.8
2025-04-17 01:10:00.000 +0900,2025-04-17 01:10:09.316 +0900,10.5,87.8
2025-04-17 01:15:00.000 +0900,2025-04-17 01:15:07.685 +0900,10.6,87.9
2025-04-17 01:20:00.000 +0900,2025-04-17 01:20:05.849 +0900,10.5,87.8
2025-04-17 01:25:00.000 +0900,2025-04-17 01:25:04.096 +0900,10.4,87.8
2025-04-17 01:30:00.000 +0900,2025-04-17 01:30:02.290 +0900,10.4,87.9
2025-04-17 01:35:00.000 +0900,2025-04-17 01:35:00.566 +0900,10.3,88.0
2025-04-17 01:40:00.000 +0900,2025-04-17 01:40:09.583 +0900,10.3,87.9
2025-04-17 01:45:00.000 +0900,2025-04-17 01:45:07.849 +0900,10.3,87.9
2025-04-17 01:50:00.000 +0900,2025-04-17 01:50:06.125 +0900,10.3,88.1
2025-04-17 01:55:00.000 +0900,2025-04-17 01:55:04.438 +0900,10.3,88.2
2025-04-17 02:00:00.000 +0900,2025-04-17 02:00:00.985 +0900,10.3,88.2
2025-04-17 02:05:00.000 +0900,2025-04-17 02:05:09.899 +0900,10.3,88.2
2025-04-17 02:10:00.000 +0900,2025-04-17 02:10:08.293 +0900,10.4,88.5
2025-04-17 02:15:00.000 +0900,2025-04-17 02:15:06.605 +0900,10.4,88.6
2025-04-17 02:20:00.000 +0900,2025-04-17 02:20:03.176 +0900,10.6,88.7
2025-04-17 02:25:00.000 +0900,2025-04-17 02:25:01.441 +0900,10.7,88.7
2025-04-17 02:30:00.000 +0900,2025-04-17 02:30:10.475 +0900,10.9,88.6
2025-04-17 02:35:00.000 +0900,2025-04-17 02:35:08.752 +0900,11.0,88.6
2025-04-17 02:40:00.000 +0900,2025-04-17 02:40:07.204 +0900,11.1,88.4
2025-04-17 02:45:00.000 +0900,2025-04-17 02:45:05.313 +0900,11.1,88.3
2025-04-17 02:50:00.000 +0900,2025-04-17 02:50:03.602 +0900,11.1,88.3
2025-04-17 02:55:00.000 +0900,2025-04-17 02:55:01.978 +0900,11.0,88.1
2025-04-17 03:00:00.000 +0900,2025-04-17 03:00:00.160 +0900,10.9,88.2
2025-04-17 03:05:00.000 +0900,2025-04-17 03:05:09.103 +0900,11.0,88.4
2025-04-17 03:10:00.000 +0900,2025-04-17 03:10:07.522 +0900,10.9,88.5
2025-04-17 03:15:00.000 +0900,2025-04-17 03:15:05.735 +0900,11.0,88.5
2025-04-17 03:20:00.000 +0900,2025-04-17 03:20:03.928 +0900,11.0,88.5
2025-04-17 03:25:00.000 +0900,2025-04-17 03:25:02.390 +0900,11.0,88.5
2025-04-17 03:30:00.000 +0900,2025-04-17 03:30:00.784 +0900,11.0,88.4
2025-04-17 03:35:00.000 +0900,2025-04-17 03:35:09.758 +0900,11.2,88.5
2025-04-17 03:40:00.000 +0900,2025-04-17 03:40:08.081 +0900,11.2,88.6
2025-04-17 03:45:00.000 +0900,2025-04-17 03:45:17.191 +0900,11.3,88.6
2025-04-17 03:50:00.000 +0900,2025-04-17 03:50:04.866 +0900,11.4,88.5
2025-04-17 03:55:00.000 +0900,2025-04-17 03:55:03.057 +0900,11.4,88.5
2025-04-17 04:00:00.000 +0900,2025-04-17 04:00:01.311 +0900,11.5,88.5
2025-04-17 04:05:00.000 +0900,2025-04-17 04:05:10.213 +0900,11.7,88.6
2025-04-17 04:10:00.000 +0900,2025-04-17 04:10:08.395 +0900,11.7,88.6
2025-04-17 04:15:00.000 +0900,2025-04-17 04:15:06.707 +0900,11.9,88.5
2025-04-17 04:20:00.000 +0900,2025-04-17 04:20:04.977 +0900,12.0,88.5
2025-04-17 04:25:00.000 +0900,2025-04-17 04:25:03.284 +0900,12.0,88.4
2025-04-17 04:30:00.000 +0900,2025-04-17 04:30:01.408 +0900,12.1,88.5
2025-04-17 04:35:00.000 +0900,2025-04-17 04:35:10.382 +0900,12.3,88.4
2025-04-17 04:40:00.000 +0900,2025-04-17 04:40:08.835 +0900,12.3,88.4
2025-04-17 04:45:00.000 +0900,2025-04-17 04:45:07.111 +0900,12.5,88.5
2025-04-17 04:50:00.000 +0900,2025-04-17 04:50:05.314 +0900,12.7,88.3
2025-04-17 04:55:00.000 +0900,2025-04-17 04:55:03.638 +0900,12.8,88.0
2025-04-17 05:00:00.000 +0900,2025-04-17 05:00:01.901 +0900,12.8,87.9
2025-04-17 05:05:00.000 +0900,2025-04-17 05:05:00.213 +0900,12.8,87.9
2025-04-17 05:10:00.000 +0900,2025-04-17 05:10:09.171 +0900,12.6,87.8
2025-04-17 05:15:00.000 +0900,2025-04-17 05:15:07.446 +0900,12.6,87.8
2025-04-17 05:20:00.000 +0900,2025-04-17 05:20:05.876 +0900,12.5,87.9
2025-04-17 05:25:00.000 +0900,2025-04-17 05:25:04.166 +0900,12.3,88.0
2025-04-17 05:30:00.000 +0900,2025-04-17 05:30:02.278 +0900,12.3,88.0
2025-04-17 05:35:00.000 +0900,2025-04-17 05:35:00.546 +0900,12.2,88.2
2025-04-17 05:40:00.000 +0900,2025-04-17 05:40:09.552 +0900,12.3,88.3
2025-04-17 05:45:00.000 +0900,2025-04-17 05:45:07.854 +0900,12.3,88.3
2025-04-17 05:50:00.000 +0900,2025-04-17 05:50:06.087 +0900,12.3,88.2
2025-04-17 05:55:00.000 +0900,2025-04-17 05:55:04.349 +0900,12.3,88.2
2025-04-17 06:00:00.000 +0900,2025-04-17 06:00:02.661 +0900,12.3,88.1
2025-04-17 06:05:00.000 +0900,2025-04-17 06:05:00.865 +0900,12.3,88.1
2025-04-17 06:10:00.000 +0900,2025-04-17 06:10:09.700 +0900,12.3,88.1
2025-04-17 06:15:00.000 +0900,2025-04-17 06:15:08.092 +0900,12.4,88.2
2025-04-17 06:20:00.000 +0900,2025-04-17 06:20:06.243 +0900,12.5,88.2
2025-04-17 06:25:00.000 +0900,2025-04-17 06:25:04.585 +0900,12.6,88.1
2025-04-17 06:30:00.000 +0900,2025-04-17 06:30:02.691 +0900,12.8,87.9
2025-04-17 06:35:00.000 +0900,2025-04-17 06:35:00.944 +0900,13.2,87.8
2025-04-17 06:40:00.000 +0900,2025-04-17 06:40:09.822 +0900,13.8,87.3
2025-04-17 06:45:00.000 +0900,2025-04-17 06:45:08.316 +0900,14.3,86.5
2025-04-17 06:50:00.000 +0900,2025-04-17 06:50:06.638 +0900,14.7,85.8
2025-04-17 06:55:00.000 +0900,2025-04-17 06:55:04.807 +0900,15.3,85.2
2025-04-17 07:00:00.000 +0900,2025-04-17 07:00:03.201 +0900,15.8,84.3
2025-04-17 07:05:00.000 +0900,2025-04-17 07:05:01.279 +0900,16.5,83.6
2025-04-17 07:10:00.000 +0900,2025-04-17 07:10:10.415 +0900,17.0,82.9
2025-04-17 07:15:00.000 +0900,2025-04-17 07:15:08.683 +0900,17.7,81.3
2025-04-17 07:20:00.000 +0900,2025-04-17 07:20:06.937 +0900,18.4,80.0
2025-04-17 07:25:00.000 +0900,2025-04-17 07:25:05.107 +0900,19.0,79.8
2025-04-17 07:30:00.000 +0900,2025-04-17 07:30:03.334 +0900,19.8,78.9
2025-04-17 07:35:00.000 +0900,2025-04-17 07:35:01.646 +0900,20.7,77.0
2025-04-17 07:40:00.000 +0900,2025-04-17 07:40:10.471 +0900,21.3,67.6
2025-04-17 07:45:00.000 +0900,2025-04-17 07:45:08.876 +0900,21.9,62.7
2025-04-17 07:50:00.000 +0900,2025-04-17 07:50:07.188 +0900,22.5,61.1
2025-04-17 07:55:00.000 +0900,2025-04-17 07:55:05.494 +0900,22.5,63.3
2025-04-17 08:00:00.000 +0900,2025-04-17 08:00:03.946 +0900,22.9,58.3
2025-04-17 08:05:00.000 +0900,2025-04-17 08:05:02.193 +0900,23.5,55.7
2025-04-17 08:10:00.000 +0900,2025-04-17 08:10:00.481 +0900,24.6,55.7
2025-04-17 08:15:00.000 +0900,2025-04-17 08:15:09.367 +0900,25.7,53.7
2025-04-17 08:20:00.000 +0900,2025-04-17 08:20:07.621 +0900,26.2,49.1
2025-04-17 08:25:00.000 +0900,2025-04-17 08:25:05.767 +0900,26.0,49.0
2025-04-17 08:30:00.000 +0900,2025-04-17 08:30:04.043 +0900,26.2,49.8
2025-04-17 08:35:00.000 +0900,2025-04-17 08:35:02.299 +0900,26.7,47.8
2025-04-17 08:40:00.000 +0900,2025-04-17 08:40:00.612 +0900,27.3,47.3
2025-04-17 08:45:00.000 +0900,2025-04-17 08:45:09.593 +0900,28.0,47.3
2025-04-17 08:50:00.000 +0900,2025-04-17 08:50:07.719 +0900,28.6,45.6
2025-04-17 08:55:00.000 +0900,2025-04-17 08:55:06.039 +0900,28.5,41.9
2025-04-17 09:00:00.000 +0900,2025-04-17 09:00:04.295 +0900,28.9,46.0
2025-04-17 09:05:00.000 +0900,2025-04-17 09:05:02.655 +0900,29.5,43.5
2025-04-17 09:10:00.000 +0900,2025-04-17 09:10:00.977 +0900,30.2,40.5
2025-04-17 09:15:00.000 +0900,2025-04-17 09:15:09.777 +0900,30.8,39.8
2025-04-17 09:20:00.000 +0900,2025-04-17 09:20:08.077 +0900,30.7,40.4
2025-04-17 09:25:00.000 +0900,2025-04-17 09:25:06.258 +0900,30.8,40.6
2025-04-17 09:30:00.000 +0900,2025-04-17 09:30:04.522 +0900,30.9,41.3
2025-04-17 09:35:00.000 +0900,2025-04-17 09:35:02.795 +0900,31.5,39.8
2025-04-17 09:40:00.000 +0900,2025-04-17 09:40:01.195 +0900,31.8,37.5
2025-04-17 09:45:00.000 +0900,2025-04-17 09:45:10.175 +0900,32.3,38.1
2025-04-17 09:50:00.000 +0900,2025-04-17 09:50:08.287 +0900,32.3,38.0
2025-04-17 09:55:00.000 +0900,2025-04-17 09:55:06.591 +0900,32.6,39.9
2025-04-17 10:00:00.000 +0900,2025-04-17 10:00:04.852 +0900,32.3,37.1
2025-04-17 10:05:00.000 +0900,2025-04-17 10:05:03.066 +0900,32.1,37.9
2025-04-17 10:10:00.000 +0900,2025-04-17 10:10:01.322 +0900,32.3,39.2
2025-04-17 10:15:00.000 +0900,2025-04-17 10:15:10.180 +0900,32.6,40.4
2025-04-17 10:20:00.000 +0900,2025-04-17 10:20:08.502 +0900,32.8,37.8
2025-04-17 10:25:00.000 +0900,2025-04-17 10:25:06.767 +0900,33.3,36.8
2025-04-17 10:30:00.000 +0900,2025-04-17 10:30:05.032 +0900,33.3,36.2
2025-04-17 10:35:00.000 +0900,2025-04-17 10:35:03.473 +0900,33.9,36.1
2025-04-17 10:40:00.000 +0900,2025-04-17 10:40:01.729 +0900,33.6,37.2
2025-04-17 10:45:00.000 +0900,2025-04-17 10:45:00.048 +0900,34.5,38.5
2025-04-17 10:50:00.000 +0900,2025-04-17 10:50:09.173 +0900,34.5,36.4
2025-04-17 10:55:00.000 +0900,2025-04-17 10:55:07.428 +0900,34.2,34.3
2025-04-17 11:00:00.000 +0900,2025-04-17 11:00:05.832 +0900,34.8,34.6
2025-04-17 11:05:00.000 +0900,2025-04-17 11:05:04.139 +0900,35.0,35.2
2025-04-17 11:10:00.000 +0900,2025-04-17 11:10:02.244 +0900,34.5,35.6
2025-04-17 11:15:00.000 +0900,2025-04-17 11:15:00.689 +0900,34.8,37.2
2025-04-17 11:20:00.000 +0900,2025-04-17 11:20:09.537 +0900,34.5,37.6
2025-04-17 11:25:00.000 +0900,2025-04-17 11:25:07.965 +0900,34.8,34.7
2025-04-17 11:30:00.000 +0900,2025-04-17 11:30:06.136 +0900,33.9,36.8
2025-04-17 11:35:00.000 +0900,2025-04-17 11:35:04.534 +0900,34.2,35.3
2025-04-17 11:40:00.000 +0900,2025-04-17 11:40:02.786 +0900,33.4,37.4
2025-04-17 11:45:00.000 +0900,2025-04-17 11:45:01.052 +0900,33.5,36.7
2025-04-17 11:50:00.000 +0900,2025-04-17 11:50:10.055 +0900,34.4,35.8
2025-04-17 11:55:00.000 +0900,2025-04-17 11:55:08.336 +0900,34.3,33.7
2025-04-17 12:00:00.000 +0900,2025-04-17 12:00:06.623 +0900,33.6,36.4
2025-04-17 12:05:00.000 +0900,2025-04-17 12:05:04.982 +0900,33.8,35.9
2025-04-17 12:10:00.000 +0900,2025-04-17 12:10:03.107 +0900,33.3,36.3
2025-04-17 12:15:00.000 +0900,2025-04-17 12:15:01.425 +0900,32.1,36.4
2025-04-17 12:20:00.000 +0900,2025-04-17 12:20:10.252 +0900,32.9,39.0
2025-04-17 12:25:00.000 +0900,2025-04-17 12:25:08.798 +0900,34.1,35.7
2025-04-17 12:30:00.000 +0900,2025-04-17 12:30:06.953 +0900,34.0,36.6
2025-04-17 12:35:00.000 +0900,2025-04-17 12:35:05.361 +0900,33.7,36.3
2025-04-17 12:40:00.000 +0900,2025-04-17 12:40:03.503 +0900,33.3,36.2
2025-04-17 12:45:00.000 +0900,2025-04-17 12:45:01.675 +0900,32.7,36.9
2025-04-17 12:50:00.000 +0900,2025-04-17 12:50:00.079 +0900,32.7,35.8
2025-04-17 12:55:00.000 +0900,2025-04-17 12:55:08.903 +0900,32.8,35.1
2025-04-17 13:00:00.000 +0900,2025-04-17 13:00:07.275 +0900,32.7,37.3
2025-04-17 13:05:00.000 +0900,2025-04-17 13:05:05.650 +0900,33.2,34.8
2025-04-17 13:10:00.000 +0900,2025-04-17 13:10:03.870 +0900,32.8,36.3
2025-04-17 13:15:00.000 +0900,2025-04-17 13:15:02.155 +0900,33.2,36.5
2025-04-17 13:20:00.000 +0900,2025-04-17 13:20:00.464 +0900,33.9,34.6
2025-04-17 13:25:00.000 +0900,2025-04-17 13:25:09.352 +0900,33.8,34.9
2025-04-17 13:30:00.000 +0900,2025-04-17 13:30:07.532 +0900,33.8,35.7
2025-04-17 13:35:00.000 +0900,2025-04-17 13:35:16.425 +0900,33.8,35.0
2025-04-17 13:40:00.000 +0900,2025-04-17 13:40:04.106 +0900,34.3,34.4
2025-04-17 13:45:00.000 +0900,2025-04-17 13:45:02.232 +0900,33.7,34.9
2025-04-17 13:50:00.000 +0900,2025-04-17 13:50:00.523 +0900,33.7,34.2
2025-04-17 13:55:00.000 +0900,2025-04-17 13:55:09.368 +0900,33.8,35.8
2025-04-17 14:00:00.000 +0900,2025-04-17 14:00:07.678 +0900,33.0,38.1
2025-04-17 14:05:00.000 +0900,2025-04-17 14:05:05.840 +0900,34.7,34.8
2025-04-17 14:10:00.000 +0900,2025-04-17 14:10:04.009 +0900,34.5,33.7
2025-04-17 14:15:00.000 +0900,2025-04-17 14:15:02.275 +0900,34.1,33.7
2025-04-17 14:20:00.000 +0900,2025-04-17 14:20:00.608 +0900,34.4,34.9
